id	mpn	title	description	link	image_link	price	condition	availability
"KG-00058"	"KG-00058"	"Glaskraal biconisch beige 6mm "	"Biconisch kraaltje van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-biconisch-6mm-lichtbruin"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00058.jpg"	"0.1"	"new"	"in stock"
"KG-00059"	"KG-00059"	"Glaskraal pyramide zwart 10x12mm "	"Kraal in de vorm van een pyramide. Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-pyramide-10x12mm-zwart"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00059.jpg"	"0.3"	"new"	"in stock"
"KG-00060"	"KG-00060"	"Glaskraal tonvorm zwart 8x6mm "	"Tonvormig kraaltje van Tsjechisch glas. De kraal heeft een matte coating."	"http://www.kokettekatinka.be/glaskraal-tonvorm-8x6mm-zwart"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00060_1.jpg"	"0.15"	"new"	"in stock"
"KG-00061"	"KG-00061"	"Glaskraal visje zwart 10x6mm "	"Schattig kraaltje van Tsjechisch glas in de vorm van een visje. De boring gaat dwars door het visje, dus van kop naar staart."	"http://www.kokettekatinka.be/glaskraal-visje-10x6mm-zwart"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00061.jpg"	"0.15"	"new"	"in stock"
"KG-00062"	"KG-00062"	"Glaskraal biconisch zwart 20mm "	"Lange biconische kraal van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-biconisch-20mm-zwart"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00062.jpg"	"0.75"	"new"	"in stock"
"KG-00063"	"KG-00063"	"Glaskraal vleugel zwart 9x18mm "	"Gedraaide kraal van Tsjechisch glas. De vorm heeft iets van een vleugeltje."	"http://www.kokettekatinka.be/glaskraal-vleugel-9x18mm-zwart"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00063.jpg"	"0.6"	"new"	"in stock"
"KG-00064"	"KG-00064"	"Glaskraal vleugel muntgroen 9x18mm "	"Gedraaide kraal van Tsjechisch glas. De vorm heeft iets van een vleugeltje. De kleur houdt het midden tussen muntgroen en turquoise."	"http://www.kokettekatinka.be/glaskraal-vleugel-9x18mm-muntgroen"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00064.jpg"	"0.6"	"new"	"in stock"
"KG-00065"	"KG-00065"	"Glaskraal vleugel rood 9x18mm "	"Gedraaide kraal van Tsjechisch glas. De vorm heeft iets van een vleugeltje. "	"http://www.kokettekatinka.be/glaskraal-vleugel-9x18mm-rood"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00065.jpg"	"0.6"	"new"	"in stock"
"KG-00066"	"KG-00066"	"Glaskraal zeshoek blauw 5mm "	"Plat zeshoekig kraaltje van Tsjechisch glas. Het blauwgroen van de kraal is doortekend met lichtroze en lichtblauwe vlakken."	"http://www.kokettekatinka.be/glaskraal-zeshoek-5mm-blauw"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00066.jpg"	"0.15"	"new"	"in stock"
"KG-00067"	"KG-00067"	"Glaskraal cilinder 28mm groen"	"Langwerpige kraal in Indisch glas. De lengte varieert van 25 tot 29 mm. Deze kraal heeft een vrij groot rijggat en is daardoor minder geschikt om onderaan een oorbel te hangen met een T-pen. Wanneer er een andere kraal onder hangt of je gebruikt een kettelstift (O-pen),kan het natuurlijk wel. Wanneer je een set van twee bestelt, zoeken we er twee uit die even lang zijn."	"http://www.kokettekatinka.be/glaskraal-langwerpig-28mm-groen"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00067.jpg"	"0.2"	"new"	"in stock"
"KG-00068"	"KG-00068"	"Glaskraal cilinder 28mm roze"	"Langwerpige kraal in Indisch glas. De lengte varieert van 25 tot 29 mm. Deze kraal heeft een vrij groot rijggat. Wanneer je deze gebruikt voor oorbellen, neem je best nietstiften (T-penne) met een bolletje. Wanneer je een set van twee bestelt, zoeken we er twee uit die even lang zijn."	"http://www.kokettekatinka.be/glaskraal-langwerpig-28mm-roze"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00068.jpg"	"0.2"	"new"	"in stock"
"KG-00069"	"KG-00069"	"Glaskraal cilinder 28mm paars"	"Langwerpige kraal in Indisch glas. De lengte varieert van 25 tot 29 mm. Deze kraal heeft een vrij groot rijggat. Wanneer je deze gebruikt voor oorbellen, neem je best nietstiften (T-pennen) met een bolletje. Wanneer je een set van twee bestelt, zoeken we er twee uit die even lang zijn."	"http://www.kokettekatinka.be/glaskraal-langwerpig-28mm-paars"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00069.jpg"	"0.2"	"new"	"in stock"
"KG-00070"	"KG-00070"	"Glaskraal cilinder 28mm paars mat"	"Langwerpige matte kraal in Indisch glas. De lengte varieert van 25 tot 29 mm. Deze kraal heeft een vrij groot rijggat. Wanneer je deze gebruikt voor oorbellen, neem je best nietstiften (T-penne) met een bolletje. Wanneer je een set van twee bestelt, zoeken we er twee uit die even lang zijn."	"http://www.kokettekatinka.be/glaskraal-langwerpig-28mm-paars-mat"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00070.jpg"	"0.2"	"new"	"in stock"
"KG-00071"	"KG-00071"	"Glaskraal rond 4,5mm mat muntgroen  (10st)"	"Rond mat kraaltje in Indisch glas. Muntgroen. Verkocht per set van 10 stuks. "	"http://www.kokettekatinka.be/glaskraal-rond-4mm-muntgroen-mat-10st"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00071.jpg"	"0.2"	"new"	"in stock"
"KG-00072"	"KG-00072"	"Glaskraal vlak 14x12mm oranje"	"Afgeplatte oranje glaskraal met gekleurd boordje. Gemaakt in Tsjechië. Vormverschillen kunnen voorkomen. Bestel je een set van twee, dan zoeken wij er twee uit die samen passen."	"http://www.kokettekatinka.be/glaskraal-afgeplat-14x12mm-oranje"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00072.jpg"	"1.2"	"new"	"in stock"
"KG-00073"	"KG-00073"	"Glaskraal vlak blauw 14x12mm "	"Afgeplatte blauwe glaskraal met gekleurd boordje. Gemaakt in Tsjechië. Vormverschillen kunnen voorkomen. Bestel je een set van twee, dan zoeken wij er twee uit die samen passen."	"http://www.kokettekatinka.be/glaskraal-afgeplat-14x12mm-blauw"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00073-b.jpg"	"1.2"	"new"	"in stock"
"KG-00074"	"KG-00074"	"Glaskraal rechthoek rood glans 15x8"	"Rechthoekige platte glaskraal met glanzende parelmoer coating"	"http://www.kokettekatinka.be/glaskraal-rechthoekig-15x8-rood"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00074.jpg"	"0.5"	"new"	"in stock"
"KG-00075"	"KG-00075"	"Glaskraal rechthoek grijs glans 15x8 "	"Rechthoekige platte glaskraal met glanzende parelmoer coating"	"http://www.kokettekatinka.be/glaskraal-rechthoekig-15x8-grijs"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00075.jpg"	"0.5"	"new"	"in stock"
"KG-00076"	"KG-00076"	"Glaskraal rechthoek wit glans 15x8"	"Rechthoekige platte glaskraal met glanzende parelmoer coating"	"http://www.kokettekatinka.be/glaskraal-rechthoekig-15x8-wit"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00076.jpg"	"0.5"	"new"	"in stock"
"KG-00077"	"KG-00077"	"Glaskraal ruitvormig plat 27x15mm bruin"	"Platte ruitvormige glaskraal met tekening in roodbruin, wit en grijs. De kralen variëren onderling van tekening. Bestel je een set van twee, dan zoeken wij er twee uit die samen passen."	"http://www.kokettekatinka.be/glaskraal-ruitvormig-plat-27x15mm-bruin"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00077.jpg"	"1.4"	"new"	"in stock"
"SS-00004"	"SS-00004"	"Katoen gelukshartjes blauw"	"Vrolijke hartjes in 100% katoen, heel mooie kwaliteit. Stofbreedte 150 cm.  Oeko-Tex gecertifiëerd."	"http://www.kokettekatinka.be/katoen-gelukshartjes-blauw"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00004.jpg"	"13.95"	"new"	"in stock"
"SS-00007"	"SS-00007"	"Katoen toverwaaiers geel"	"Retrowaaiers in 100% katoen, heel mooie kwaliteit. Stofbreedte 137 cm.  Oeko-Tex gecertifiëerd."	"http://www.kokettekatinka.be/katoen-toverwaaiers-geel"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00007_3.jpg"	"13.95"	"new"	"in stock"
"SS-00010"	"SS-00010"	"Katoen reuzencirkels blauw-groen"	"Reuzencirkels in 100% katoen, heel mooie kwaliteit. Stofbreedte 137 cm.  Oeko-Tex gecertifiëerd."	"http://www.kokettekatinka.be/katoen-reuzencirkels-blauw-groen"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00010.jpg"	"13.95"	"new"	"in stock"
"SS-00012"	"SS-00012"	"Katoen bloementapijt blauw"	"Bloementapijt in 100% katoen, heel mooie kwaliteit. Stofbreedte 137 cm.  Oeko-Tex gecertifiëerd"	"http://www.kokettekatinka.be/katoen-bloementapijt-blauw"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00012_1.jpg"	"13.95"	"new"	"in stock"
"SS-00013"	"SS-00013"	"Katoen bonte strepen roze"	"Bonte strepen in 100% katoen, heel mooie kwaliteit. Stofbreedte 137 cm.  Oeko-Tex gecertifiëerd."	"http://www.kokettekatinka.be/katoen-bonte-strepent-blauw"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00013_1.jpg"	"13.95"	"new"	"in stock"
"SS-00017"	"SS-00017"	"Fijne ribcord katoen rood"	"Heel fijne ribcord, 100% katoen. Stofbreedte 140 cm.  Oeko-tex gecertifiëerd."	"http://www.kokettekatinka.be/babycord-katoen-rood"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00017_2.jpg"	"10.95"	"new"	"in stock"
"SS-00018"	"SS-00018"	"Sherpa felroze"	"Lekker zacht en licht rekbaar sherpa van 90% katoen en 10% polyester. Ideaal voor babypakjes, babydekens, joggingjasjes, slaapzakjes en speelbroeken of -jurkjes. Stofbreedte 150 cm.  Aan de binnenzijde voelt de stof aan als joggingstof, de buitenzijde is zacht als fleece. Sherpa wordt daarom ook wel katoenfleece of sheepskin genoemd. "	"http://www.kokettekatinka.be/sherpa-felroze"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00018.jpg"	"10.95"	"new"	"in stock"
"SS-00020"	"SS-00020"	"Sherpa rood"	"Lekker zacht en licht rekbaar sherpa van 90% katoen en 10% polyester. Ideaal voor babypakjes, babydekens, joggingjasjes, slaapzakjes en speelbroeken of -jurkjes. Stofbreedte 150 cm.  Aan de binnenzijde voelt de stof aan als joggingstof, de buitenzijde is zacht als fleece. Sherpa wordt daarom ook wel katoenfleece of sheepskin genoemd. "	"http://www.kokettekatinka.be/sherpa-rood"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00020.jpg"	"11.95"	"new"	"in stock"
"SS-00030"	"SS-00030"	"Tricotkatoen effen paars"	"Tricot, 95% katoen, 5% spandex. Stofbreedte 148 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/tricotkatoen-effen-felroze"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00030_2.jpg"	"10.95"	"new"	"in stock"
"SS-00031"	"SS-00031"	"Katoen Little Dot groen"	"Een echte evergreen: fijne stipjes op 100% fris grasgroen katoen. Stofbreedte 140 cm."	"http://www.kokettekatinka.be/katoen-little-dot-groen"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00031_2.jpg"	"7.95"	"new"	"in stock"
"SS-00034"	"SS-00034"	"Voering polyester wit"	"Lichte voeringstof van 100% polyester."	"http://www.kokettekatinka.be/voering-polyester-wit"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00034_1.jpg"	"2.95"	"new"	"in stock"
"SS-00035"	"SS-00035"	"Voering polyester grijs"	"Lichte voeringstof van 100% polyester."	"http://www.kokettekatinka.be/voering-polyester-grijs"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00035.jpg"	"2.95"	"new"	"in stock"
"SS-00036"	"SS-00036"	"Voering polyester zwart"	"Lichte voeringstof van 100% polyester."	"http://www.kokettekatinka.be/voering-polyester-zwart"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00036.jpg"	"2.95"	"new"	"in stock"
"SS-00037"	"SS-00037"	"Tricotkatoen effen kobalt"	"Tricot, 95% katoen, 5% spandex. Stofbreedte 148 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/tricotkatoen-effen-kobalt"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00037.jpg"	"10.95"	"new"	"in stock"
"SS-00042"	"SS-00042"	"Tricotkatoen effen groen"	"Tricot, 95% katoen, 5% spandex. Stofbreedte 148 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/tricotkatoen-effen-groen"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00042_2.jpg"	"10.95"	"new"	"in stock"
"SS-00047"	"SS-00047"	"Katoen minimals rondjes wit-roze"	"Less is more met deze hippe rondjes, 100% katoen. Stofbreedte 145 cm."	"http://www.kokettekatinka.be/katoen-minimals-rondjes-wit-roze"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00047_1.jpg"	"8.95"	"new"	"in stock"
"SS-00055"	"SS-00055"	"Biologisch linnen rood"	"Zomers rood, 100% bio-linnen. Stofbreedte 140 cm."	"http://www.kokettekatinka.be/linnen-bio-rood"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00055_1.jpg"	"12.95"	"new"	"in stock"
"SS-00056"	"SS-00056"	"Biologisch linnen touwkleur"	"Een klassieker: touwkleurig linnen, 100% bio-linnen. Stofbreedte 140 cm."	"http://www.kokettekatinka.be/linnen-bio-touwkleur"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00056_2.jpg"	"12.95"	"new"	"in stock"
"SS-00057"	"SS-00057"	"Katoen Candy lime"	"Fijne kwaliteit limegroen katoen (100%). Stofbreedte 140 cm."	"http://www.kokettekatinka.be/katoen-candy-lime"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00057_1.jpg"	"8.95"	"new"	"in stock"
"SS-00059"	"SS-00059"	"Katoen little Dot roze"	"Fijne stipjes op snoeproze katoen (100%). Stofbreedte 140 cm."	"http://www.kokettekatinka.be/katoen-little-dot-roze"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00059.jpg"	"7.95"	"new"	"in stock"
"SS-00061"	"SS-00061"	"Fijne ribcord katoen paars"	"Heel fijne ribcord, 100% katoen. Stofbreedte 140 cm.  Oeko-tex gecertifiëerd."	"http://www.kokettekatinka.be/babycord-katoen-paars"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00061_1.jpg"	"10.95"	"new"	"in stock"
"SS-00064"	"SS-00064"	"Katoen stars blauw-groen"	"Voel je een ster in deze 'sterrenstof' van 100% katoen. De kleur is een beetje appelblauwzeegroen. Stofbreedte 140 cm.  Oeko-Tex gecertifiëerd."	"http://www.kokettekatinka.be/katoen-stars-blauw-groen"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00064.jpg"	"7.95"	"new"	"in stock"
"SS-00065"	"SS-00065"	"Katoen dots rood"	"Een echte klassieker: rood met witte polkadots in 100% katoen. Stofbreedte 140 cm.  Oeko-Tex gecertifieerd."	"http://www.kokettekatinka.be/katoen-dots-rood"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00065_1.jpg"	"7.95"	"new"	"in stock"
"SS-00067"	"SS-00067"	"Katoen voile zwart"	"Heel licht katoen (100%) voor luchtige zomerjurkjes en sjaals. Ook geschikt om te gebruiken als voering. Stofbreedte 140 cm.  Oeko-Tex gecertifieerd."	"http://www.kokettekatinka.be/katoen-voering-zwart"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00067_1.jpg"	"6.5"	"new"	"in stock"
"SS-00068"	"SS-00068"	"Katoen stars grijs"	"Voel je een ster in deze 'sterrenstof' van 100% katoen. Prachtig te combineren met felgekleurde knopen of biesjes.. Stofbreedte 140 cm.  Oeko-Tex gecertifiëerd."	"http://www.kokettekatinka.be/katoen-stars-grijs"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00068.jpg"	"7.95"	"new"	"in stock"
"SS-00069"	"SS-00069"	"Fijne ribcord blauw"	"Heel fijne ribcord, 100% katoen. Stofbreedte 140 cm.  Oeko-tex gecertifiëerd."	"http://www.kokettekatinka.be/babycord-katoen-blauw"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00069_1.jpg"	"10.95"	"new"	"in stock"
"SS-00070"	"SS-00070"	"Katoen Candy roze"	"Fijne kwaliteit felroze katoen (100%). Stofbreedte 140 cm."	"http://www.kokettekatinka.be/katoen-candy-roze"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00070.jpg"	"8.95"	"new"	"in stock"
"SS-00077"	"SS-00077"	"Katoen Candy wit"	"Fijne kwaliteit wit katoen (100%). Stofbreedte 140 cm."	"http://www.kokettekatinka.be/katoen-candy-wit"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00077_2.jpg"	"8.95"	"new"	"in stock"
"SS-00083"	"SS-00083"	"Katoen Candy geel"	"Fijne kwaliteit geel katoen (100%). Stofbreedte 140 cm."	"http://www.kokettekatinka.be/katoen-candy-geel"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00083_2.jpg"	"8.95"	"new"	"in stock"
"SS-00087"	"SS-00087"	"Katoen voile wit"	"Heel licht katoen (100%) voor luchtige zomerjurkjes en sjaals. Ook geschikt om te gebruiken als voering. Stofbreedte 140 cm.  Oeko-Tex gecertifieerd."	"http://www.kokettekatinka.be/katoen-voering-wit"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00087_1.jpg"	"6.5"	"new"	"in stock"
"SS-00088"	"SS-00088"	"Katoen Candy zwart"	"Fijne kwaliteit zwart katoen (100%). Stofbreedte 140 cm."	"http://www.kokettekatinka.be/katoen-candy-zwart"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00088.jpg"	"8.95"	"new"	"in stock"
"SS-00089"	"SS-00089"	"Tricotkatoen effen rood"	"Tricot, 95% katoen, 5% spandex. Stofbreedte 148 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/tricotkatoen-effen-rood"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00089.jpg"	"10.95"	"new"	"in stock"
"SS-00091"	"SS-00091"	"Katoen minimals rondjes rood"	"Less is more met deze hippe rondjes, 100% katoen. Stofbreedte 145 cm."	"http://www.kokettekatinka.be/katoen-minimals-rondjes-rood"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00091.jpg"	"8.95"	"new"	"in stock"
"SS-00092"	"SS-00092"	"Katoen minimals rondjes lichtblauw"	"Less is more met deze hippe rondjes, 100% katoen. Stofbreedte 145 cm."	"http://www.kokettekatinka.be/katoen-minimals-rondjes-lichtblauw"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00092.jpg"	"8.95"	"new"	"in stock"
"SS-00096"	"SS-00096"	"Katoen Candy blauw"	"Fijne kwaliteit blauw katoen (100%). Het blauw houdt het midden tussen kobalt en koningsblauw. Stofbreedte 140 cm."	"http://www.kokettekatinka.be/katoen-candy-blauw"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00096_1.jpg"	"8.95"	"new"	"in stock"
"SS-00098"	"SS-00098"	"Fijne ribcord lichtblauw"	"Heel fijne ribcord, 100% katoen. Stofbreedte 140 cm.  Oeko-tex gecertifiëerd."	"http://www.kokettekatinka.be/babycord-katoen-lichtblauw"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00098_1.jpg"	"10.95"	"new"	"in stock"
"SS-00104"	"SS-00104"	"Katoen Stars rood"	"Voel je een ster in deze 'sterrenstof' van 100% katoen. Stofbreedte 140 cm.  Oeko-Tex gecertifiëerd."	"http://www.kokettekatinka.be/katoen-stars-rood"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00104_1.jpg"	"7.95"	"new"	"in stock"
"SS-00105"	"SS-00105"	"Katoen Candy turkoois"	"Fijne kwaliteit turkoois katoen (100%). Het turkoois neigt wat naar muntgroen. Stofbreedte 140 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/katoen-candy-blauwgroen"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00105-c.jpg"	"8.95"	"new"	"in stock"
"SS-00110"	"SS-00110"	"Katoen Candy rood"	"Fijne kwaliteit warmrood katoen (100%). Stofbreedte 140 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/katoen-candy-rood"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00110_1.jpg"	"8.95"	"new"	"in stock"
"SS-00111"	"SS-00111"	"Katoen Candy grijs"	"Fijne kwaliteit grijs katoen (100%). Stofbreedte 140 cm.  Oeko-Tex gecertificeerd."	"http://www.kokettekatinka.be/katoen-candy-grijs"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00111.jpg"	"8.95"	"new"	"in stock"
"SS-00112"	"SS-00112"	"Katoen Little Dot rood"	"Het kleine zusje van de polkadot:de mini dot, 100% katoen. Stofbreedte 140 cm.  Oeko-Tex gecertifieerd."	"http://www.kokettekatinka.be/katoen-little-dot-rood"	"http://www.kokettekatinka.be/media/catalog/product/s/s/ss-00112.jpg"	"7.95"	"new"	"in stock"
"KE-00025"	"KE-00025"	"Kraal rond facet mosgroene jade 9mm"	"Facetgeslepen kraal van mosgroen jade."	"http://www.kokettekatinka.be/kraal-rond-facetgeslepen-jade"	"http://www.kokettekatinka.be/media/catalog/product/K/E/KE-00025.jpg"	"0.95"	"new"	"in stock"
"KE-00027"	"KE-00027"	"Kraal rond agaat mat wit 10mm"	"Gladde ronde kraal van witte matte agaat."	"http://www.kokettekatinka.be/kraal-rond-matte-agaat"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00027.jpg"	"1.5"	"new"	"in stock"
"KE-00028"	"KE-00028"	"Kraal rond agaat mat wit 8mm"	"Gladde ronde kraal van witte matte agaat."	"http://www.kokettekatinka.be/kraal-rond-matte-agaat-254"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00028.jpg"	"0.75"	"new"	"in stock"
"KE-00030"	"KE-00030"	"Kraal schijfvormig groene aventurijn 10mm"	"Schijfvormige kraal in groene aventurijn. De kraal heeft een vlakgeslepen oppervlak."	"http://www.kokettekatinka.be/kraal-schijfvormig-groene-aventurijn"	"http://www.kokettekatinka.be/media/catalog/product/K/E/KE-00030.jpg"	"1"	"new"	"in stock"
"KE-00031"	"KE-00031"	"Kraal rond facet turkoois jade 8mm"	"Facetgeslepen kraal van turkoois jade"	"http://www.kokettekatinka.be/kraal-rond-facetgeslepen-jade-turquoise"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00031.jpg"	"0.75"	"new"	"in stock"
"KE-00032"	"KE-00032"	"Kraal rond amazoniet gekleurd 6mm"	"Glad rond kraaltje van amazoniet"	"http://www.kokettekatinka.be/kraal-rond-amazoniet"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00032.jpg"	"0.75"	"new"	"in stock"
"KE-00034"	"KE-00034"	"Kraal rond facet jade gifgroen 6mm"	"Facetgeslepen kraal van gifgroen jade."	"http://www.kokettekatinka.be/kraal-rond-facetgeslepen-jade-gifgroen"	"http://www.kokettekatinka.be/media/catalog/product/K/E/KE-00034.jpg"	"0.5"	"new"	"in stock"
"KE-00035"	"KE-00035"	"Kraal ovaal facet jade groen 12x8mm"	"Facetgeslepen tonvormige kraal van groene jade."	"http://www.kokettekatinka.be/kraal-tonvorm-facetgeslepen-jade-groen"	"http://www.kokettekatinka.be/media/catalog/product/K/E/KE-00035.jpg"	"1.5"	"new"	"in stock"
"KE-00036"	"KE-00036"	"Kraal rond facet jade 10mm"	"Facetgeslepen kraal van licht mosgroen jade."	"http://www.kokettekatinka.be/kraal-rond-facet-jade"	"http://www.kokettekatinka.be/media/catalog/product/K/E/KE-00036.jpg"	"1.5"	"new"	"in stock"
